专业代号及名称,院校代号及名称,投档计划数,投档最低位次
1J工商管理类,A759石河子大学,6,56200
22健康服务与管理,A346杭州师范大学,4,56214
0V人力资源管理,A404华东交通大学,2,56239
JJ法学(卓越法治基地实验班纪检方向),B406甘肃政法大学,2,56241
09日语,A524中南民族大学,3,56244
1J建筑学,A430山东建筑大学,48,56245
14环境科学(中外合作办学)(2加2),F301宁波诺丁汉大学,2,56292
2F智能制造工程,A424山东科技大学,46,56296
1H会计学(国际会计),B417北京联合大学,2,56330
14旅游管理(邮轮经济),A856上海工程技术大学,2,56341
1S机械电子工程(中外合作办学),A254上海海事大学,6,56348
20数据科学与大数据技术,A456山东财经大学,70,56382
1N统计学,A456山东财经大学,70,56384
A1机械设计制造及其自动化,A142沈阳工业大学,6,56390
46物联网工程,A110中北大学,5,56412
74自动化,A081华北理工大学,3,56423
11电子科学与技术,A702西安工业大学,2,56440
CA财政学类,A484河南财经政法大学,2,56444
03口腔医学,A601桂林医学院,1,56466
1E口腔医学,A443济宁医学院,60,56470
17临床药学,A759石河子大学,4,56473
51环境科学,A743青海大学,2,56493
38材料类,A394福建师范大学,3,56543
31中医骨伤科学,A541湖南中医药大学,2,56546
10日语,A216燕山大学,4,56547
09中医儿科学,A199长春中医药大学,2,56549
1J朝鲜语,B065青岛大学,17,56599
08金融学(含荆楚卓越人才协同育人计划),A489长江大学,2,56621
01建筑环境与能源应用工程,A704西安科技大学,2,56628
31水利类,A674昆明理工大学,3,56636
36环境科学与工程类,A674昆明理工大学,3,56640
02金融工程,A636四川师范大学,2,56641
0W资产评估,A456山东财经大学,60,56656
45数据科学与大数据技术,A110中北大学,5,56657
1Z法学类,A476河南师范大学,5,56666
39物流管理,B065青岛大学,15,56670
38电子信息类,A370安徽师范大学,4,56671
27金融工程,E275浙江外国语学院,2,56677
08临床医学,A735甘肃中医药大学,2,56682
28食品营养与健康,A057天津科技大学,4,56692
Z2机械设计制造及其自动化,A705西安石油大学,2,56697
36工商管理类,A259上海应用技术大学,3,56711
52风景园林,A534湖南科技大学,1,56714
94电子信息科学与技术,Y000哈尔滨理工大学,20,56720
18电子商务,A037北京物资学院,1,56736
19财政学类,A378安徽财经大学,4,56740
0G秘书学,A636四川师范大学,3,56742
33自动化,A705西安石油大学,2,56758
06机械设计制造及其自动化,B629北华航天工业学院,2,56767
06传播学(中外合作办学),F301宁波诺丁汉大学,10,56776
0A会计学,A414江西师范大学,4,56784
7L食品科学与工程,A755新疆大学,4,56786
0V环境科学(地方专项计划),A445山东师范大学,6,56788
13会计学,A708陕西科技大学,3,56812
06给排水科学与工程,A618重庆交通大学,3,56837
20电子信息类,A110中北大学,28,56850
19机械设计制造及其自动化,A424山东科技大学,131,56854
22标准化工程(地方专项计划),B065青岛大学,5,56865
23建筑学,A655四川美术学院,2,56868
10放射医学,A439山东第一医科大学,50,56924
2N水文与水资源工程,A755新疆大学,4,56925
86机械设计制造及其自动化,A188东北电力大学,6,56927
02电子封装技术,A595桂林电子科技大学,2,56934
22电气工程及其自动化(师范类),A066天津职业技术师范大学,1,56956
18计算机类,A496武汉轻工大学,3,56958
27环境工程,A500湖北工业大学,2,56972
24应用化学,A618重庆交通大学,3,56976
14交通运输,A143沈阳航空航天大学,1,56980
4U城乡规划,A341浙江农林大学,2,56996
01经济学,B560西安财经大学,4,57007
0M交通管理(飞行运行管理),A059中国民航大学,15,57010
04能源与动力工程,B660重庆理工大学,3,57016
02电子信息类,A619西南科技大学,5,57017
0M香料香精技术与工程,A011北京工商大学,6,57038
A0化学工程与工艺,A292常州大学,2,57041
05智能制造工程,A595桂林电子科技大学,2,57043
14应用物理学(地方专项计划),B065青岛大学,10,57058
27食品质量与安全,A057天津科技大学,4,57070
77生物工程(创新班),A674昆明理工大学,3,57082
34旅游管理,A390集美大学,2,57093
34计算机科学与技术,A709西安工程大学,3,57096
45文物保护与修复,A331南京艺术学院,1,57109
54生物技术,A370安徽师范大学,3,57125
05建筑学,A404华东交通大学,2,57146
48大数据管理与应用,A650四川外国语大学,2,57158
33行政管理,A125山西财经大学,1,57168
0J法学(地方专项计划),A456山东财经大学,20,57171
06麻醉学,A929湖北医药学院,1,57230
0C金融学,A414江西师范大学,2,57280
B7食品质量与安全(中外合作办学)(与爱尔兰都柏林大学合作办学),A564华南农业大学,2,57284
18工程管理(中外合作办学),B287南京审计大学,2,57347
7K小学教育(师范类),A231哈尔滨师范大学,4,57361
02口腔医学,A823长沙医学院,2,57367
5F国际经济与贸易(中外合作办学)(与德国安哈尔特应用技术大学合作办学),A475河南大学,5,57371
16德语,A212黑龙江大学,2,57391
13法学,A602广西师范大学,2,57405
31财务管理,B660重庆理工大学,2,57410
28德语,E655深圳技术大学,4,57413
08高分子材料与工程,A214哈尔滨理工大学,4,57424
24物流管理,A304南通大学,2,57454
09教育学,A212黑龙江大学,7,57459
06教育学(师范类),A118山西师范大学,2,57462
12资产评估,A378安徽财经大学,3,57480
0J俄语,A636四川师范大学,2,57489
09学前教育,A636四川师范大学,2,57507
H4计算机科学与技术(中外合作办学),A700西安理工大学,2,57519
0J药物制剂,A507湖北中医药大学,3,57520
35网络空间安全,A370安徽师范大学,2,57540
1G计算机类,A456山东财经大学,175,57572
0N化学工程与工艺,C599湘潭大学兴湘学院,1,57576
04外国语言文学类(师范类),A489长江大学,2,57579
05海洋资源与环境,A340浙江海洋大学,3,57581
30环境工程,A704西安科技大学,2,57582
5D工商管理类,B660重庆理工大学,5,57594
32物流管理,A057天津科技大学,4,57599
1D应用物理学,A759石河子大学,8,57600
86工业设计,A304南通大学,2,57613
7F物理学(师范类),A231哈尔滨师范大学,3,57617
41能源经济,A500湖北工业大学,2,57626
0M高分子材料与工程,C599湘潭大学兴湘学院,1,57627
1P机械工程(地方专项计划),B065青岛大学,15,57630
2M统计学,A424山东科技大学,62,57642
16金融数学(地方专项计划),A456山东财经大学,10,57649
0M自动化,A426青岛科技大学,79,57651
13葡萄牙语,A512湖北大学,2,57658
D1电气工程及其自动化,A186长春理工大学,5,57662
24包装工程,A057天津科技大学,4,57665
12物联网工程,A361安徽理工大学,3,57701
38数学与应用数学(师范类),A534湖南科技大学,2,57704
20智能科学与技术,A702西安工业大学,3,57714
19计算机类,A524中南民族大学,10,57723
19经济学类,A484河南财经政法大学,2,57728
24城乡规划,A500湖北工业大学,2,57739
28物流管理,A618重庆交通大学,3,57744
32人工智能,A705西安石油大学,2,57755
0W金融工程(中外合作办学)(中美合作),B047上海立信会计金融学院,7,57769
0H国际经济与贸易,A292常州大学,1,57771
B8园艺(中外合作办学)(与爱尔兰都柏林大学合作办学),A564华南农业大学,2,57773
01通信工程,A426青岛科技大学,40,57789
20经济统计学,B560西安财经大学,2,57804
39自动化,A370安徽师范大学,2,57808
41医学检验技术,B258大连大学,5,57837
37工业设计,A705西安石油大学,2,57839
3F环境科学与工程,B065青岛大学,52,57842
01化学工程与工艺(地方专项计划),B065青岛大学,10,57854
08学前教育(师范类，地方专项计划),A445山东师范大学,8,57866
1C电子信息科学与技术,A426青岛科技大学,40,57873
28计算机科学与技术,E275浙江外国语学院,4,57884
06物流管理,A037北京物资学院,1,57919
76工商管理,A081华北理工大学,3,57922
0B统计学(中外合作办学),F401北京师范大学-香港浸会大学联合国际学院,2,57962
31数学与应用数学,A212黑龙江大学,2,57975
28地球信息科学与技术,A705西安石油大学,1,57979
0B特殊教育,A636四川师范大学,2,57980
42计算机科学与技术,A464河南科技大学,5,58004
45过程装备与控制工程,A057天津科技大学,3,58012
0A精算学,A456山东财经大学,60,58016
22计算机科学与技术,A125山西财经大学,2,58019
05康复治疗学,A541湖南中医药大学,2,58047
07光源与照明,E655深圳技术大学,4,58078
E3材料化学,A292常州大学,2,58101
02工业设计,A012北京服装学院,3,58110
25助产学,A572广州中医药大学,1,58114
09食品科学与工程类,A289江苏科技大学,7,58121
45会计学,A689云南财经大学,4,58143
53财务管理,B276南京工程学院,2,58146
1S生物工程,B417北京联合大学,2,58160
2G法学,A426青岛科技大学,71,58173
H2生物技术(中外合作办学),A225东北林业大学,16,58176
52生物工程,A743青海大学,4,58190
15药学,A759石河子大学,5,58194
18电气类(中外合作办学)(2加2),F301宁波诺丁汉大学,7,58196
0T临床药学,A573广东药科大学,4,58220
1C物理学(师范类),A759石河子大学,5,58231
23给排水科学与工程(城镇智能水系统方向),A385华侨大学,3,58239
0N生物技术,A507湖北中医药大学,2,58246
53小学教育(师范类),A203吉林师范大学,1,58251
08口腔医学,B810海南医学院,3,58297
33工程力学,A289江苏科技大学,5,58306
26日语,A370安徽师范大学,2,58338
04金融学类,A656西南民族大学,3,58342
90金融学,A212黑龙江大学,2,58343
39无机非金属材料工程,A704西安科技大学,2,58350
2E俄语(中外合作办学)(与俄罗斯南联邦大学合作办学),A475河南大学,4,58360
6N生物技术(高原生物菁英班),A743青海大学,4,58366
11计算机科学与技术,A017北京石油化工学院,2,58380
17法学,B832河北经贸大学,12,58393
06化学工程与工艺,A759石河子大学,6,58410
38电气工程及其自动化(中外合作办学),B276南京工程学院,5,58455
1H电气工程及其自动化,A094河北师范大学,4,58460
07金融学类,A484河南财经政法大学,2,58466
0S软件工程(校企合作，与NIIT合作，软件外包方向),B065青岛大学,60,58484
0V工商管理(英国高等教育文凭项目),A749宁夏大学,5,58489
16经济学,A378安徽财经大学,4,58504
97计算机科学与技术,A081华北理工大学,4,58506
04医学影像学,A132内蒙古医科大学,1,58518
35城市管理,A703西安建筑科技大学,2,58549
48经济学类(中美121双学位班、可接轨CFA金融分析师),A385华侨大学,8,58575
17会计学(地方专项计划),A424山东科技大学,15,58581
0Z金融数学,A456山东财经大学,45,58585
09物流管理(智慧供应链),A421江西财经大学,4,58594
43高分子材料与工程,A304南通大学,3,58602
22土木类,A385华侨大学,12,58607
D5自动化,A186长春理工大学,3,58609
13人力资源管理,A370安徽师范大学,2,58673
0Y计算机科学与技术,A109太原科技大学,2,58688
43中国语言文学类,A619西南科技大学,4,58691
1S中国语言文学类,A623西华大学,4,58699
4J农业资源与环境,A341浙江农林大学,2,58703
11法学,A463河南工业大学,2,58706
1J法学,A081华北理工大学,3,58711
0D经济学,A414江西师范大学,4,58724
17知识产权,A404华东交通大学,5,58726
08教育技术学,A636四川师范大学,2,58748
22翻译(俄语翻译方向),A212黑龙江大学,5,58768
05环境工程,A759石河子大学,6,58774
03中医学,A369安徽中医药大学,5,58806
0V数据科学与大数据技术,A414江西师范大学,2,58865
07物流工程(京东科技实验班),A037北京物资学院,1,58873
18计算机科学与技术,A429青岛理工大学,98,58910
39信息与计算科学,A534湖南科技大学,4,58911
2N能源与动力工程,A424山东科技大学,54,58916
17市场营销,A636四川师范大学,2,58933
16中医学,A716陕西中医药大学,3,58947
43道路桥梁与渡河工程,A536长沙理工大学,5,58949
2C统计学,A414江西师范大学,1,58959
18医学影像技术,A114山西医科大学,3,58994
1J计算机类(地方专项计划),A456山东财经大学,20,58998
0S计算机科学与技术,A414江西师范大学,12,59011
19测控技术与仪器,A704西安科技大学,2,59015
10水产养殖学,A390集美大学,3,59019
0G税收学,A207吉林财经大学,4,59041
6X给排水科学与工程,A755新疆大学,4,59060
2G工商管理,A424山东科技大学,28,59062
28智能科学与技术,A069天津商业大学,2,59063
20自动化,A144沈阳理工大学,1,59076
72电气工程及其自动化,A081华北理工大学,3,59080
66电子信息工程(中外合作办学),B664西安邮电大学,8,59099
3Z资源勘查工程,A755新疆大学,8,59136
39统计学,A212黑龙江大学,3,59180
1L应用物理学,A424山东科技大学,31,59204
40工业设计,C044上海第二工业大学,2,59231
0P计算机类,A623西华大学,4,59233
52铁道工程,A856上海工程技术大学,2,59244
46葡萄与葡萄酒工程,A749宁夏大学,10,59249
14安全工程,A636四川师范大学,2,59256
44林学(中外合作办学),A298南京林业大学,8,59259
46网络工程,B647浙江传媒学院,3,59268
20人工智能,A037北京物资学院,1,59277
11信息安全,A361安徽理工大学,2,59281
1B旅游管理,B065青岛大学,21,59318
1G护理学,B065青岛大学,35,59319
09车辆工程,A110中北大学,2,59331
0Z信息管理与信息系统(商务智能决策方向),A490武汉工程大学,2,59332
01车辆工程,B660重庆理工大学,5,59343
4N应用化学,A341浙江农林大学,2,59356
48建筑学,A534湖南科技大学,2,59382
34数据科学与大数据技术,A370安徽师范大学,2,59386
12电气工程及其自动化,A110中北大学,8,59388
9X建筑环境与能源应用工程,A755新疆大学,3,59412
09动物科学,A390集美大学,3,59418
2W测绘工程,A755新疆大学,3,59434
57动物科学,A341浙江农林大学,3,59445
1K会计学(校企合作，与信永中和会计事务所合作),A456山东财经大学,100,59446
06中医学(地方专项计划),A441山东中医药大学,10,59452
0R电气工程及其自动化,A361安徽理工大学,2,59464
26资源勘查工程,A705西安石油大学,1,59468
30给排水科学与工程,A289江苏科技大学,2,59472
K2日语,A060天津理工大学,6,59474
51船舶与海洋工程,A536长沙理工大学,6,59476
50轨道交通信号与控制,A732兰州交通大学,4,59485
